text,language,source_sentiment,suggested_label,final_label
i can relate but when she feels you dont love her for who she is but rather who you think she can be na then you go know say na comedy film you dey act since,pcm,negative,urgent_complaint,
god what is dis one na angel gabriel what is wrong with the trumpet na is it not clean enough blow d thing na were tired whose child and brother is this na lagos state,pcm,negative,urgent_complaint,
weds wahala go dey o na only ludo draft chess whot their children go dey play nothing like basket ball or volleyball who wan dey change bulb for house sef if bulb spoil omo mi weds rinu,pcm,negative,urgent_complaint,
tell us whos paying you or your own pay master is not doing enough everytime one stand up for the truth one is been paid well am not surprised cause unah no fit do anything on your own will,pcm,negative,urgent_complaint,
mb dey waste na what happen who is that person pls,pcm,negative,urgent_complaint,
tomorrow now after i jog to and fro from my house down to stadium e go kon be like say dem take padlock lock my legs sad part is that na una go still gas me lanre body glow six pack take style save lives the real question is are all these necesary who do i owe this body,pcm,negative,urgent_complaint,
abeg who fit help me go flog that girl erica for minute so she stops pissing me off right now,pcm,negative,urgent_complaint,
where the guy make we ask am how infection dey taste whether e salty or e dey taste lime,pcm,negative,urgent_complaint,
baba turn a whole contry to babe wey dem dey woo allow me to prove to you that boy if you dont you want to use us to collect extra sheet that you wont use they will waste your time they will prove to you carry your desire and go abeggi,pcm,negative,urgent_complaint,
won ti report tag wa who are this people that all their work is to report our tag something was at no before now nowhere to be found first to do no dey pain o if we start fully with una eh u go pack comot for twitter,pcm,negative,urgent_complaint,
baba i swear to god even if i were to be a senator i wont even near those dss operatives you see wetin dem palm na who dey alive fit thank god for life o any pararara na fts under the ground,pcm,negative,urgent_complaint,
please lets join hands and find that eagle in our coat of arm e fit dey police cell oo who knows,pcm,negative,urgent_complaint,
how many of us wii make mouth abut sliding in a babes dm in timeline nd end up not even slipping near er dmi cannot b d only one whos afraid she fit no reply,pcm,negative,urgent_complaint,
since my dads younger brother came it has been wks now i don do pap pass my whole yrs on this earth ‍️ na only pap him dey like take,pcm,negative,urgent_complaint,
olorun o de jo na i won comot for nigeria how them go dey use lamp dey treat patient baba godeven if na back seat abeg i won goi go lap my family no worry,pcm,negative,urgent_complaint,
i swear even if i try e no go happen na to dey take sleeping drugs,pcm,negative,urgent_complaint,
patronising alternativemedicine vendors dey cum around on saturdays stay d bstop and stat blastin ru deir loudspeakers about d various cures dey ave esp stds and stis den my dad wud b lyk go an buy agbo jedi me rm dose pple kuku kil me na,pcm,negative,urgent_complaint,
these patients no gree come since oona when man wan go find food na him dem dey fall in e no fair na,pcm,negative,urgent_complaint,
who go settle dis bayi oo manager don vex say he knw want them again oooo,pcm,negative,urgent_complaint,
who go kon marry me now old age don come na money dey fvck me up or true love,pcm,negative,urgent_complaint,
awon china ti je eso ajara na china chop meet the whole world came dey wash hand nawa,pcm,negative,urgent_complaint,
weyre sey na global pandemic go school go schooldem no go gree na to dey pluck mango upandown nonsense abeg wetin moenchengladbach dey play abeg make i check my ticket,pcm,negative,urgent_complaint,
my god im hungry bhet dem dey do healthy eating for this house,pcm,negative,urgent_complaint,
month never reach half i don already make one mistake who send me make i wash my son bombom after he shit finish laidis tori olorun my hand just dey smell like dump site since morning,pcm,negative,urgent_complaint,
baba don dey nurse the account then don finally hack am vital friends,pcm,negative,urgent_complaint,
abeg abeg abeg the whole school and everybody inside should be burnt,pcm,negative,urgent_complaint,
who started this look at your whatever thing e don do oo my tl is mess already,pcm,negative,urgent_complaint,
lmafooo i fit break up sef imagine a whole days without her thats like yrs man,pcm,negative,urgent_complaint,
i dont know who sent me to goan do exercise this eveningall my body de pain me like this my hands no de reach my back again and my legs de shake this lockdown should just end so somebody can go back to work see what idleness has caused for me now,pcm,negative,urgent_complaint,
them go surely tire for this corona money wey dem dey chop,pcm,negative,urgent_complaint,
money for school supply left my account today and ive been in severe pains who send me message to born sef,pcm,negative,urgent_complaint,
so this dude selling some stuff to reduce belly fat comes up to me and says if i buy i will be able to run to area or garki from jabi once i use d drug guy na craze person dey look forward to useless trekking o im sane we bless god,pcm,negative,urgent_complaint,
you sef see am funny enough as them dey going out and coming in my werey friend still tell me say na my work e dey do whenever i complaint he go dey threatening me that he will stop the whole thing my mumu go dey beg again,pcm,negative,urgent_complaint,
it all strted wit rats chasing pres out of his office fulanis killing fellow nigerians cos of cow and nw snake swallowing mill wot d fk is wit dis country leaders dt dnt cre d citizens employment ⛌ security ⛌ education⛌ health ⛌ power and infrastructure ⛌,pcm,negative,urgent_complaint,
o sick werey re o mumu on top dis fried rice na na must chop for you ohna osun u dey,pcm,negative,urgent_complaint,
dem dey draw us who give dem pencil,pcm,negative,urgent_complaint,
it depends on how the relationship is oooo you know even amongst your friends you have friends but me i will ask sha ooo like wetin bin dey sick you sef,pcm,negative,urgent_complaint,
person wey hin team chop still dey talk curseabeg who curse dey worry if not your team,pcm,negative,urgent_complaint,
my younger sister mate just called me yeye boy ode n im hear smiling like a real ode just becoz of boobs n ass who do me if na my sis call me ode i for don pick offence,pcm,negative,urgent_complaint,
referee tell us who win match na broom fc or umbrella fc if na extra time you let us know haba league game una dey waste time next year champions league wetin go happen,pcm,negative,urgent_complaint,
wooo e be things the ones who want love meet the ones who just wanna pass time and vice versa they get heart broken and then the innocent hearts get the memo and become rambos infact super rambos the cycle continues like that sad,pcm,negative,urgent_complaint,
a naija lady will have money in her bag buy wat she wants herself and shell still ask a guywho is nt her bf or husband or even her father buy sumtin herlike say na him be ur uncle or whether na him bring u com lagos state or na him be ur papa ni‍️rubbish,pcm,negative,urgent_complaint,
the wahala now be how go fit understand this english someone whose only qualification is waec,pcm,negative,urgent_complaint,
omo if you see as one babe dey shout trust aunty seun to act like why is that aunty screaming shes not in her house me i just dey see dey look how this guys wan break my heart a who tchalla gone,pcm,negative,urgent_complaint,
she say i de under the influence of high weed na aik start this whole thing i de wait for am for ojota,pcm,negative,urgent_complaint,
ram wey dey hear wit ear deaf and dumb ram n crippled goat n wrinkled ram n sick goat hiv hegoat n ebola ram free order now its sallah season happy sallah in advance e,pcm,negative,urgent_complaint,
e don tey wen i hear of marlians abi corona don control the crowd,pcm,negative,urgent_complaint,
hate when my premonition tells me things and i dont do it immediately now whole breakfast has casted all over the floor who has cleaning company please no be more go do this wahala wit all these oil please who has breakfast let me visit them abeg while they are cleaning,pcm,negative,urgent_complaint,
some of dis artist na just money make dem fresh make una see fireboy see as d guy be na e be like who no dey see food chop,pcm,negative,urgent_complaint,
lol wahala for who waste data for babe wey no go fit sub for you,pcm,negative,urgent_complaint,
i take god beg my lagos pple once una don empty dat warehouserelieve materials for covid light up d warehouse i hate nonsense man is not kind to mankind wier is the love,pcm,negative,urgent_complaint,
who go con dey gist with me,pcm,negative,urgent_complaint,
open on the island na you really dont expect me to leave the whole of lekki to ikeja just for donuts i mean i can but my car too dey chop fuel please na you guys can even start selling from my house or give me id be your dealer on the island please na,pcm,negative,urgent_complaint,
they said im eating like a thief in this house no be una fault o na corona cause am,pcm,negative,urgent_complaint,
the bills at home is crazy to eat now na war oh prices of food commodities fit make person mad how are we surviving this school fees don join we go repair car as well i need to check my mental health nigeria is killing us,pcm,negative,urgent_complaint,
whoever is in charge of adigbes light e no go better for the person and hin whole family,pcm,negative,urgent_complaint,
all of una activism na for social media e dey end sha momsi is currently whooping the stubbornness outta my year old sister am i going to intervene nah just gonna sit here munch on this meat pie and let the woman of god continue her ministration,pcm,negative,urgent_complaint,
na fear catch am se smt covid property that they ask government to share for us they went to keep it smwere so wen it next election they will now change the covid cover to election campaign own nd they will now be sharing it for we hungry lion abbi fckthe govt,pcm,negative,urgent_complaint,
see bah asides good health financial security is everything ive written down my list for panic buyingstock up with several adjustments to fit in with money in my account but its not just adding up oluwa wetin dey coronate,pcm,negative,urgent_complaint,
omo e be like say we go protest for the whole year be that this people no rate us say na sprinkle of people oh lord,pcm,negative,urgent_complaint,
you don wanna know after my laundry guy brought my clothes yesterday madam para dey vex say i dey live like king for here say ion dey wash guess who washed her clothes today,pcm,negative,urgent_complaint,
my padi make mouth to me i flog am o for fifa the real matter na hin be say he don cook and e no cook my own who go help us settle like this,pcm,negative,urgent_complaint,
e be like say different teams dey lol segalink vs ogbeni dipo vs ydp the first two dey fight for who go take the shine for the last one wan hijack the protest from to but who dey fund ydp lol,pcm,negative,urgent_complaint,
traditional marriage don reach now u carry us dey enter bush all those fine gates and buildings wey u stand de snap na who get am,pcm,negative,urgent_complaint,
lol u cannot see my familys net worth cannot enter k e sure me corona con dey again one mouth don commot for their food niyen,pcm,negative,urgent_complaint,
money wey i dey manage uba took a whole they took before abeg you people should comman explain to me why,pcm,negative,urgent_complaint,
abeg who we offend in dis country students cant even read in peace nd dis is exam period awka is not safe anymore and dis is mostly around student areas,pcm,negative,urgent_complaint,
after mehn dem don wound preeq finish dey for hospital,pcm,negative,urgent_complaint,
e don be for me oeven ncdc weh been deh care for me don finally forget mebaba god na your hand i deh o,pcm,negative,urgent_complaint,
wetin dey happen for betis that scoreline changed quickly chai would love to see jovicbenzema combo who say make i fleet o,pcm,negative,urgent_complaint,
baba segee aka benson of all time baba ayo the way this animal kingdom is moving na that you ebsu certificate de go soon chop and that pharmacy license of urs go soon go downtown,pcm,negative,urgent_complaint,
even if dem sub rashfordwho dem wan put now,pcm,negative,urgent_complaint,
na morning you for tweet this thing o light no dey here i don look back like three times na who retweet this thing come my tl self pls who is in ikeja help me buy fuel come,pcm,negative,urgent_complaint,
traditional marriage don reach now u carry us dey enter bush all those fine gates and buildings wey u stand de snap na who get am,pcm,neutral,general_feedback,
e don tey una dey poto poto a whole cjn was removed by an experte order sans were rolling in the mud in support,pcm,negative,urgent_complaint,
wahala for who dey use iphone,pcm,negative,urgent_complaint,
hate when my premonition tells me things and i dont do it immediately now whole breakfast has casted all over the floor who has cleaning company please no be more go do this wahala wit all these oil please who has breakfast let me visit them abeg while they are cleaning,pcm,negative,urgent_complaint,
please oh my passport is ready who is taking me out nigeria don tire me ‍️‍️‍️‍️,pcm,negative,urgent_complaint,
some of dis artist na just money make dem fresh make una see fireboy see as d guy be na e be like who no dey see food chop,pcm,negative,urgent_complaint,
lol wahala for who waste data for babe wey no go fit sub for you,pcm,negative,urgent_complaint,
who go con dey gist with me,pcm,negative,urgent_complaint,
do you know how dense one has to be to be as dense as has been just this year alone na medicine i read no be maths so i no go fit calculate am well but that density go many tufiakwa‍️,pcm,negative,urgent_complaint,
open on the island na you really dont expect me to leave the whole of lekki to ikeja just for donuts i mean i can but my car too dey chop fuel please na you guys can even start selling from my house or give me id be your dealer on the island please na,pcm,negative,urgent_complaint,
toronto raptors in the morning west brom in the afternoon na to go find cake and caprisone this night because my mental health is in the potopoto,pcm,negative,urgent_complaint,
chelsea will sign a whole team in this transfer window haha na wa oo they just dey make person dey depressed how far nah,pcm,negative,urgent_complaint,
lol ah who dey reject you dem dey craze,pcm,negative,urgent_complaint,
the only bone straight i can afford now wahala for who no fit buy bone straight this december oo,pcm,negative,urgent_complaint,
who go fit help me with visa nau abeg buhari just threatened protesters sly people wey die for toll gate and tell international communities to face front and mind their business still far olúwa ẹyin oyinbo ẹ dé fún mi ní visa ejooo,pcm,negative,urgent_complaint,
do u even care about my mental health see wetin u dey chop and i never chop since are you sure you care about me bayiii,pcm,negative,urgent_complaint,
whoever is in charge of adigbes light e no go better for the person and hin whole family,pcm,negative,urgent_complaint,
all of una activism na for social media e dey end sha momsi is currently whooping the stubbornness outta my year old sister am i going to intervene nah just gonna sit here munch on this meat pie and let the woman of god continue her ministration,pcm,negative,urgent_complaint,
k+ people discharged in hrs by ncdc lmaooo make them just put this country for ali baba maybe china fit activate our release clause una dey ment,pcm,negative,urgent_complaint,
nigerian detectives dem dey even carry out investigations abi na by hearsay or who first complain,pcm,negative,urgent_complaint,
e be like say pastor don tell this bros say na hospital he go find wife you see nurse carry front carry back use nose mask use glasses wear hair net everything covered up you dey tell her she is beautiful bros you are a born liar joor why are we like this sef,pcm,negative,urgent_complaint,
e don spoil mbah no de for us again ‍️ who go de for us now,pcm,negative,urgent_complaint,
so na now dem dey follow me reason say one of the confirmed convid patients for kt today na for our area worst news is he lives on the street next to ours next to our majlis and he came in contact with people i was with today so help us god,pcm,negative,urgent_complaint,
kii wetin e say na kiss o this smelly thingggg sorry nigga but whoever the girl is i think shell pass,pcm,negative,urgent_complaint,
see bah asides good health financial security is everything ive written down my list for panic buyingstock up with several adjustments to fit in with money in my account but its not just adding up oluwa wetin dey coronate,pcm,negative,urgent_complaint,
you no jam am during the scare period which kain drugs i nor prescribe for that boy at least e go dey see skyscraper for where e dey now,pcm,negative,urgent_complaint,
omo e be like say we go protest for the whole year be that this people no rate us say na sprinkle of people oh lord,pcm,negative,urgent_complaint,
you don wanna know after my laundry guy brought my clothes yesterday madam para dey vex say i dey live like king for here say ion dey wash guess who washed her clothes today,pcm,negative,urgent_complaint,
ive been waiting for you patiently like a prodigal son waiting for his father dem no even sabi na hospital bed dem dey use,pcm,negative,urgent_complaint,
e be like say different teams dey lol segalink vs ogbeni dipo vs ydp the first two dey fight for who go take the shine for the last one wan hijack the protest from to but who dey fund ydp lol,pcm,negative,urgent_complaint,
traditional marriage don reach now u carry us dey enter bush all those fine gates and buildings wey u stand de snap na who get am,pcm,negative,urgent_complaint,
this is what you get when blockheads who like using religiously conservative dogmas as their shield to take canvass for more bribes get to hold on to powersilly laws wen no dey ever make sense in view and na man and woman keke be our problem for kano now abi faaccckk,pcm,negative,urgent_complaint,
cow is worth more than a human life thats how fulani was created chie who dey do us for nigeria abeg na e don do,pcm,negative,urgent_complaint,
its her stupidity for me thank god i no follow for her people wahala for who dey listen to every advice wey dey on twitter,pcm,negative,urgent_complaint,
can you do a split in the middle too yes you una dey fine who una go tear em yansh‍️,pcm,negative,urgent_complaint,
omo i sent them email taya o like say i dey find job i went to their office twice and still dem no sabi as my money waka my god is watching them a whole k,pcm,negative,urgent_complaint,
i dey hear say na phase of covid we dey now is like i missed phase ooo,pcm,negative,urgent_complaint,
this one wey this corona guy don enter abuja laikdis person no even fit do shina again wetin man go do with all these konji báyìí,pcm,negative,urgent_complaint,
lmaoo yesterday one bike man was like shey tori corona yii no e ti e le,pcm,negative,urgent_complaint,
whats happening na me i feel say na who celebrity know them the dash money to oo cos i cant be this unlucky na my account number now is very popular to them but i never see naira by mistake,pcm,negative,urgent_complaint,
i sing occasionally i love music and i love to dance im a very picky eater i dont eat the things an average person would im a football enthusiast im a hugger but corona virus wont let me be great i absolutely love children ️ and animals esp dogs,pcm,negative,urgent_complaint,
my dear oh i don ask taya shey nobi disease madam sef don dey seize n hide my foods for night sometimes i go buy cookies hide am for kitchen late night sneak to the kitchen to chop am,pcm,negative,urgent_complaint,
im jealous of the nights that i dont spend with you im wondering who you lay next to ohim jealous of the nights im jealous of the love love that was in here gone for sumone else to shareits hard for me to say im jealous of the way you happy without me️,pcm,negative,urgent_complaint,
i never want you to go away from me dont go away from me i like it that youre happy baby like it that youre happy with me like it that you wan be with me oh say na who i kom be like it that you want to love me baby do you see that im so happy so happy say you sef choose me,pcm,negative,urgent_complaint,
blessing okagbares clean record for almost years and suddenly tokyo people said drugs dey her system abeg everything just tire me jarekuku tell us say you no wan see any nigerians for olympic we go understand,pcm,negative,urgent_complaint,
im so fucking pissed like what da hell im just loosing money anyhow and i cant even explain august abeg no dey disguise tell me who send you come biko,pcm,negative,urgent_complaint,
another warehouse ‍️ na military man dem go hire make dem secure there who dem born make e reach the vicinity wicked government,pcm,negative,urgent_complaint,
so my celing fan sliced my finger and i have to go dress it at a pharmacy but im so scared to leave my house na person wey dey alive wey fit treat finger,pcm,negative,urgent_complaint,
she tell me say she tell say them dey always tell wizkid wahala for who wan go first fall in love with this guy ohhh you better let him choose you oh else hmmm,pcm,negative,urgent_complaint,
was dem don lock am who unlock am sef me i no dey see road again oh,pcm,negative,urgent_complaint,
well sha lagos na wah who de cry de see road,pcm,neutral,general_feedback,
dear chelsea and manchester united after the whole hustle tension heart attack draws and lost just to qualify for champions league next season if una two like go play rubbish for champions league see yet na ogun go kill una papa,pcm,neutral,general_feedback,
where are all the influencers her on what r u people doing are u sleeping na dem dey treat like trash oh these r d next people to enter workforce please who will start a new hashtag campaign for this inhumane treatment,pcm,negative,urgent_complaint,
k wey no go reach anything na y some no dey come office during the previous money back in sch playing whot like k don go on the spot,pcm,negative,urgent_complaint,
we go dey house dey lock gate like who kee person to comot na trouble na gaffy finesse babe but na all of us minna daniskas wan kill,pcm,negative,urgent_complaint,
lol u cannot see my familys net worth cannot enter k e sure me corona con dey again one mouth don commot for their food niyen,pcm,negative,urgent_complaint,
my whole life in one song shey make we drop am help repostshare abeg as my helpersponsor fit dey your timeline incoming teamseunrunzyfans runzytv,pcm,negative,urgent_complaint,
omo na to enter gym chop iron like who dey starve next ooo summer borry no summer money yet,pcm,negative,urgent_complaint,
im d friend who doesnt settle for mediocrity i push you to your full potential im the ginger man im the strong friend with the pep talk decisive advise d one everyone waits to give final suggestion im the honest leader cos i go tell you as e be in d sweetest way,pcm,negative,urgent_complaint,
onions be testing my grocery shopping skills because what in the is this st frame is ooó nd frame is worth because a bag is wahala for who no dey chop food without onions what is the cost of onions in your area saturday is shopoclock,pcm,negative,urgent_complaint,
youre mad see you wey you want use ₦ stake to win ₦ for bet naija who dash you crypto currencies and forex your ₦k bitcoin wey don enter dip you better go an start selling gala and get a life burna boy,pcm,negative,urgent_complaint,
god hope all this symptoms wey i dey feel for my body now is not covid oo im fckin scared mehn,pcm,negative,urgent_complaint,
those of you who have girl as profile pix and guy as cover photo whats your problem sef you cant confuse us ooh,pcm,negative,urgent_complaint,
rain pls is enough i dont wash my blanket for threedays now e no fi dry am tired of taking it in and out like a patient,pcm,negative,urgent_complaint,
now you pissed her off who dey suffer am na me dey suffer am ️,pcm,negative,urgent_complaint,
wahala for who dey toast babe now o they key word is send me your aza make i wire u u go dey shyke dey form love i pity u sha,pcm,negative,urgent_complaint,
na who get money dem dey rush na me wan rush money but hin too like to form hard to get,pcm,negative,urgent_complaint,
khalil million nairana d whole world matter e dey judge,pcm,negative,urgent_complaint,
nor be you put ur mouth for the mata e get who calls you just see ur sef outside grow up joor,pcm,negative,urgent_complaint,
tonybut wait ooif riversuntd cant draw against kccad supposed weakln in d groupna who dem go fit drawaway,pcm,negative,urgent_complaint,
i no know who dey braid your hair before sha wey make all your front hair chop come try our stylist,pcm,negative,urgent_complaint,
tax collector i hail you the road which you dey build na only the day time your contractor dey work who will pay us lagosian tine lost fees abi you want tax us for staying traffice too,pcm,negative,urgent_complaint,
ill never understand a doctor showing up to work without a pen i have with me at all times and at least in the car as back up at home e go reach like sef wey dey my table,pcm,negative,urgent_complaint,
well i see no reason y some girl wont clin thier pussy n they always want who to eat dem updat tin can b very anoyingif u want a pussy eater better u clin it up very welldont com kill someone son n wen u try to tell dem they will pick offence,pcm,negative,urgent_complaint,
you can literally sense it this is just the beginning make them just this whole thing and spare us,pcm,negative,urgent_complaint,
i was jejely trying to start something with one and casually babe mentions her boyfriend see i don tire bross make this rubbish corona just stop make i go dey shoot my film i don tire,pcm,negative,urgent_complaint,
na who de crase de quick bring up mental health issues,pcm,negative,urgent_complaint,
ha na who that one want die ontop hin head e go just faint danu danu because of tosin sef rain go fall ontop rd mainland and the breeze go send am go inside water,pcm,negative,urgent_complaint,
who be this person wey block me again na so i dey annoying,pcm,negative,urgent_complaint,
aaaaaaahthis entrepreneurshipi no dey do again ooooooi went to the market i dey cry please who has a rich igbo husband or a rich yoruba husband for mebecause i need to be spoiled and pampered independence is not easye be like say i no wan do again,pcm,negative,urgent_complaint,
do u even care about my mental health see wetin u dey chop and i never chop since are you sure you care about me bayiii,pcm,negative,urgent_complaint,
nigerian detectives dem dey even carry out investigations abi na by hearsay or who first complain,pcm,negative,urgent_complaint,
e be like say pastor don tell this bros say na hospital he go find wife you see nurse carry front carry back use nose mask use glasses wear hair net everything covered up you dey tell her she is beautiful bros you are a born liar joor why are we like this sef,pcm,negative,urgent_complaint,
so na now dem dey follow me reason say one of the confirmed convid patients for kt today na for our area worst news is he lives on the street next to ours next to our majlis and he came in contact with people i was with today so help us god,pcm,negative,urgent_complaint,
so na so we go dey see bruno give assist for another team edward go dey keep face like who them no give kprash for house god is edward woodward bigger than you please nahh sign bruno,pcm,negative,urgent_complaint,
i swear ko funny mo wahala for who dey school wey no dey sell anything oo everybody don dey sell things na only me dey middle make u na allow me sleep well oo,pcm,negative,urgent_complaint,
please ooo i am not hurt i am just reacting to a tweet i saw about soft men even saw people who have dished pain to the softest men i know waggling their tail there na wetin vex me i am good my women dey try ️,pcm,positive,praise,
baba na who dem give dey give thanks i don drop details tire make i smile like others na,pcm,positive,praise,
if dem allow us comot after this whole corona various ish i fit no enter house back till after like three days,pcm,positive,praise,
please what challenge are we doing starting from tomorrow im not doing bigger person again na who dey alive dey fit mature,pcm,positive,praise,
withdrawing my last k from piggyvest cos na who no dey hungry dey save money,pcm,positive,praise,
wetin man go chop like this its as if im tired of the whole food in the world and im hungry,pcm,positive,praise,
no be everybody you go gree for now who knows maybe the person wey you no go gree for na hin come dey shoot for tl omo e no go sweet ooo,pcm,positive,praise,
see the fresh chief people see and say we look alike why una go dey whyne me like this na happy birthday best roommate in the whole world thank you for being my brother,pcm,positive,praise,
fear who never collect fear who never collect na like years dem don dey fear me now thunder fire una with stupid quotes,pcm,positive,praise,
anambra branch wants my to verify me una dey mad utunnukeep ur verification wait who contacted you he say na thank you for contacting us magodo gra phase ii,pcm,positive,praise,
who know make dem warn them this night oo which kind nonsense una dey practice na person go load card to credit person na problem to call for una to answer na problem if una allow me call my village people this night e nu go better for una o,pcm,positive,praise,
this is so sick asin which kind stupid police report u won tell m say if any of does leader way pass dis sick law geh accident dem go drop police report before dem attend to dem ‍️,pcm,positive,praise,
what sickness abi disease tsetse fly dey give ni e don bite me die for this bush,pcm,positive,praise,
na to return this puppy i don waste money abeg who wants a german shepherd with like k naira,pcm,positive,praise,
the doctor on duty this weekend na just weyrey i swear small headache admission straight i don dispense nsaline and dsaline like say na small chops am do reach abeg,pcm,positive,praise,
twitter ng is the new drug everyone wants to get high one love it on a work note who be the nigerians wey dey manage or teach these people make una tell us nau me sef wan do,pcm,positive,praise,
no jersey my brother the way una dey ask for jersey e be like say una want make dem run out of business later in the year who knows lets keep fingers crossed i went there for danielle de rossi and i am so glad it was powerful no worry ac milan go make top,pcm,positive,praise,
whos in benin around ugbowo abeg lets link up today id buy my stuff myself if youre a girl make e be say i comot,pcm,positive,praise,
unplanned matching day e be like say my tailor don dey run my material for my patients too lagos island,pcm,positive,praise,
the song don dey repeat elite music thank god for adekunle gold i for dey find who sing which verse between those other two,pcm,positive,praise,
goodmorning my beautiful people of god take a minute to thank god for the gift of life na who dey alive dey hustle o stay blessed,pcm,positive,praise,
say na e caftan dey fitted and the guy don dey wear some kind nice loafers whos this,pcm,positive,praise,
correct i don rest na to join the insane world remain now youre an agitator of feminism and i like the way you were calm and dishing out stuffs through out the whole discussion some other people for don call my late mum names i admire that weldone,pcm,positive,praise,
i can do another sef but let me chill meanwhile see who is saying god when,pcm,positive,praise,
your guy dey drive benz but him dey sick everyday you no dey drive benz but you never sick for like year now grace comes in different ways be grateful dear,pcm,positive,praise,
na who dey alive dey buy fabric wey dem go use sew cloth my yard people see better fabric abeg try and swipe left and watch videos too we dey sell better n send us a dm for payment details,pcm,positive,praise,
my cousin spent his whole life in abroad not up to months in nigeria inside months dem don get wife for him if i dey serious search days i don find,pcm,positive,praise,
one day i will share them i love you edikan and i miss being your bestie as you don replace me with make una no worry im waiting patiently for you both i miss you bombom,pcm,positive,praise,
make we talk for bbm your drug sef dey,pcm,positive,praise,
no be this me do am oooo but im proud of my namie who did this me na chef i don turn,pcm,positive,praise,
second everywhere don burst wahala for who no love this wonderful blessed and handsome bobo oo love you yasssss i don get new screensaver,pcm,positive,praise,
sakamanje you na boss na where dem bosses like dey who i be,pcm,positive,praise,
nobody can fit your position in life all man has their role to play so be the best of you anobi bushasha is here who dey who dey on set of mediator the movie as dir by,pcm,positive,praise,
make sure you chop in this life oh na who get strength dey hustle,pcm,positive,praise,
hospital visit my next hospital visit na when my wife wan born sha i fit dey outside the compound sha amen,pcm,positive,praise,
this igp too sabi work before e happen hin don know who do am,pcm,positive,praise,
fine boiz like us na den de rushus twining with d bruh who rocked it better lagos nigeria,pcm,positive,praise,
person hate you you dey vex a whole religion hate pig and alaye still dey fat like say e nor concern ham better live your life and enjoy it ️,pcm,positive,praise,
abeg make una dey eat well oooh for us in the north we get food slow down on pastries eat more veggies and drink enough water do walks daily dont sit on the couch watching zee world and playing ps we need everyone healthy and fit detox tea will not to every thing,pcm,positive,praise,
for your paintings and general interior from walls to floors to ceilings to blinds im the best hustler at it na me be director who dey breeeeeeeet,pcm,positive,praise,
my dad bought a whole me aso odun dis yr man said im ur father and u re still my child keh dads shud continue being responsible for dia kids for as long as they can e touch me the way i will rock it on xmas ehn e go be guinea k starch k ill oppress u ppl,pcm,positive,praise,
na olosho men full this year they tooooo fine im calling ambulance for my feelings coz im crushing already on these men,pcm,positive,praise,
wahala for who no snap wit today for esut o everybody just dey shout iyoooooooo god when me sef go blowcongratulations jeriqqqqq,pcm,positive,praise,
who tell you say i dey vex my friend how your family send your girl some cool cash na like k,pcm,positive,praise,
generally speaking with is here again whole lot been said about the previous editions but you see this edition e go madoooh with alist comedians,pcm,positive,praise,
ehennnwhere una dey ooall of you who engage my tweets andmake me enjoy these streetsoya make una line up ooi wan share jollof for una here oo abi una don chop ni‍️,pcm,positive,praise,
who de breeetttt all of una combined shey u wan try oya do am if e easy,pcm,positive,praise,
my bro true o na who loose guard dem dey run street,pcm,positive,praise,
na who get money pass me i wan dey challenge now,pcm,positive,praise,
correct isiewu wey fit cure hypertension even covid sef we always give you a reason to return please disturb us with your orders were capable biko,pcm,positive,praise,
e no get who no get him own wahalaeverybody just de smile de waka jeje so if person no fit helep you todaynwannem nwoke nwanyi understand and move on if you continue to worry am and him block you patapatae no mean say him wicked o e only mean say you no get sense,pcm,positive,praise,
you have been giving entrepreneurs students hospital bills what of me wey be doctor i like freebie too we sef na fans,pcm,positive,praise,
but honestly the hype on this virus is too much more than the virus itself but guess what im a nigerian im safe i survived ebola i survived lassar ill survive corona too the same speed wey e use come na im e go use go no world is ending,pcm,positive,praise,
the tide is high but im holding on im going to be your number one im not the kind of girl who gives up just like that oh nooo oooo im having a blondie moment if you dont recognise the lyrics you maybe too young this one is for the babies,pcm,positive,praise,
why am i just seeing this must be twitter again but guys look at my baby who is your best girl na ️ this babe is brooooooooo god dey create sha abeg tell all the guys in the mentions that you are taken lola mi ️,pcm,positive,praise,
na joke i dey who no fear lion na lion,pcm,positive,praise,
this midfield go make sense e fit carry us for the whole season paul pogba bruno fernandes fred scott mctominay nemanja matic donny van de beek if anybody woundjure we no go feel am,pcm,positive,praise,
this serves as a reminder for choristers and instrumentalist to start rehearsing because as i de so i don de rehearse dance steps for d first sunday after covid ish,pcm,positive,praise,
what course did you study public health technology ahna una dey chop money for this country,pcm,positive,praise,
i called to prescribe a drug for my ailment this morning his response was where you dey so that i go know if the drug go fit dey your location i laughed in drug abuse and replied him kano city ps im now on drugs thanks to as usual,pcm,positive,praise,
whos this person always talking about dick on my curious cat please abeg stop e don do,pcm,positive,praise,
e no get who no get him own wahalaeverybody just de smile de waka jeje so if person no fit helep you todaynwannem nwoke nwanyi understand and move on if you continue to worry am and him block you patapatae no mean say him wicked o e only mean say you no get sense,pcm,positive,praise,
fever soup wey sweet na money dey cook am,pcm,positive,praise,
abeg who get owambe wey person fit gate crash today na,pcm,positive,praise,
na lie na who de castigate a whole coal city like this oh boy take time you will be amazed you know when we don de go cinema for enugu during the days of eastern shop leventis when enugu was hub for the whole eastern states stop it,pcm,positive,praise,
after this whole valentine don go and e reach timemy nearest person to show love na i love ya,pcm,positive,praise,
